variant,state,candidate,q,return,horizon,pearson,spearman,pairwise,top1,top2,Seed
verified_screening,31,perturb_0.5sigma,-0.38765114545822144,0.0008614792677690275,5,,,,,,42
verified_screening,31,perturb_1sigma,-0.41076964139938354,0.0008428031142102554,5,,,,,,42
verified_screening,31,perturb_2sigma,-0.3751903176307678,0.0009215015415975358,5,,,,,,42
verified_screening,32,supervised,-0.37310081720352173,2.195311026298441e-05,5,,,,,,42
verified_screening,32,actor,-0.37310081720352173,2.195311026298441e-05,5,,,,,,42
verified_screening,32,zero,-0.3796321749687195,0.0009976409128285013,5,,,,,,42
verified_screening,32,random,0.018162496387958527,0.0017114239526563324,5,,,,,,42
verified_screening,32,shuffled,0.15338659286499023,0.001822071339120157,5,,,,,,42
verified_screening,32,perturb_0.25sigma,-0.38294610381126404,1.7178081179736182e-05,5,,,,,,42
verified_screening,32,perturb_0.5sigma,-0.32848507165908813,1.5433401358677656e-05,5,,,,,,42
verified_screening,32,perturb_1sigma,-0.37177571654319763,3.465868212515488e-05,5,,,,,,42
verified_screening,32,perturb_2sigma,-0.3046765923500061,0.00018714438192546368,5,,,,,,42
verified_screening,33,supervised,-0.4287946820259094,-7.102821837179363e-05,5,,,,,,42
verified_screening,33,actor,-0.4287946820259094,-7.102821837179363e-05,5,,,,,,42
verified_screening,33,zero,-0.2920691967010498,0.00071723923610989,5,,,,,,42
verified_screening,33,random,-0.36465930938720703,0.00010624855349306017,5,,,,,,42
verified_screening,33,shuffled,-0.16562387347221375,0.0016515013921889476,5,,,,,,42
verified_screening,33,perturb_0.25sigma,-0.4245615601539612,-6.363743159454316e-05,5,,,,,,42
verified_screening,33,perturb_0.5sigma,-0.4427308738231659,0.00011732635903172195,5,,,,,,42
