variant,state,candidate,q,return,horizon,pearson,spearman,pairwise,top1,top2,Seed
full_cycle0,34,supervised,-0.32924091815948486,0.00020127305469941348,5,,,,,,42
full_cycle0,34,actor,-0.26877453923225403,1.64051161846146e-05,5,,,,,,42
full_cycle0,34,zero,-0.15565481781959534,0.0007199476240202785,5,,,,,,42
full_cycle0,34,random,-0.1494251787662506,0.0011617873096838593,5,,,,,,42
full_cycle0,34,shuffled,-0.06482172012329102,0.0016792099922895432,5,,,,,,42
full_cycle0,34,perturb_0.25sigma,-0.3239569365978241,0.00018291923333890736,5,,,,,,42
full_cycle0,34,perturb_0.5sigma,-0.3685964047908783,0.0002516841923352331,5,,,,,,42
full_cycle0,34,perturb_1sigma,-0.27183449268341064,0.00013262596621643752,5,,,,,,42
full_cycle0,34,perturb_2sigma,-0.29159319400787354,0.00013310376380104572,5,,,,,,42
full_cycle0,35,supervised,-0.16180181503295898,0.004494639928452671,5,,,,,,42
