Seed,Case,Step,Horizon,GreedyImmediateReward,GreedyFinalError,LongHorizonReturn,LongHorizonFinalError,AbsoluteOracleGain,RelativeOracleGain,GreedyActionShift,LongActionShift,ActionsDifferent
42,23,9,10,-0.0003683865070343,0.4105011522769928,-0.0003683865070343,0.4105011522769928,0.0,0.0,0.4506734013557434,0.4506734013557434,False
123,0,0,10,0.0120898587629199,0.223341479897499,0.0972897857427597,0.2232210338115692,0.0001204460859298,0.0005392911607156,0.5,0.4831012487411499,True
123,0,1,10,0.0117342276498675,0.2234020978212356,0.0859104096889495,0.223233163356781,0.0001689344644546,0.0007561901437014,0.25,0.4999999701976776,True
123,0,2,10,0.011623241007328,0.2232371866703033,0.075048916041851,0.2232010662555694,3.612041473388672e-05,0.000161802857636,0.5,0.5,True
123,0,3,10,0.011379181407392,0.2232753634452819,0.0642604827880859,0.2232340723276138,4.1291117668151855e-05,0.0001849336040976,0.5,0.5,True
123,0,4,10,0.0111395437270402,0.2232162207365036,0.05410136282444,0.2232162207365036,0.0,0.0,0.5,0.5,False
123,0,5,10,0.0109724812209606,0.2232304364442825,0.0446657724678516,0.2231338173151016,9.66191291809082e-05,0.00043282238175,0.25,0.5,True
123,0,6,10,0.010734986513853,0.2232235670089721,0.0351325497031211,0.2231763452291488,4.722177982330322e-05,0.0002115447775341,0.2499999850988388,0.4999999701976776,True
123,0,7,10,0.010566440410912,0.2231940776109695,0.0262303967028856,0.2231865227222442,7.554888725280762e-06,3.3848965914091324e-05,0.5,0.2499999850988388,True
123,0,8,10,0.0102782314643263,0.2232054471969604,0.017885472625494,0.2231854349374771,2.00122594833374e-05,8.96584726522298e-05,0.4521472156047821,0.5,True
123,0,9,10,0.0104228798300027,0.2231048047542572,0.0104228798300027,0.2231048047542572,0.0,0.0,0.4999170303344726,0.4999170303344726,False
123,1,0,10,0.0083399694412946,0.3721323907375335,0.0861221179366111,0.3721323907375335,0.0,0.0,0.6016538739204407,0.6016538739204407,False
123,1,1,10,0.00849115755409,0.3721111714839935,0.0778985768556594,0.3721111714839935,0.0,0.0,0.4025425314903259,0.4025425314903259,False
123,1,2,10,0.008605689741671,0.3720925152301788,0.0695735961198806,0.3720925152301788,0.0,0.0,0.5655604600906372,0.5655604600906372,False
123,1,3,10,0.008599542081356,0.3721303343772888,0.0610121190547943,0.3721303343772888,0.0,0.0,0.3309644758701324,0.3309644758701324,False
123,1,4,10,0.0086465794593095,0.3721393048763275,0.0524515733122825,0.3721393048763275,0.0,0.0,0.4961252212524414,0.4961252212524414,False
123,1,5,10,0.0087733836844563,0.3721080720424652,0.0439303740859031,0.3721080720424652,0.0,0.0,0.5228335857391357,0.5228335857391357,False
123,1,6,10,0.0087564876303076,0.3721344769001007,0.0351936221122741,0.3721344769001007,0.0,0.0,0.499757707118988,0.499757707118988,False
123,1,7,10,0.0088562164455652,0.37211674451828,0.026521386578679,0.37211674451828,0.0,0.0,0.510841429233551,0.510841429233551,False
123,1,8,10,0.0089073767885565,0.3721152544021606,0.0177575685083866,0.3721152544021606,0.0,0.0,0.4809998869895935,0.4809998869895935,False
123,1,9,10,0.0089145852252841,0.3721272051334381,0.0089145852252841,0.3721272051334381,0.0,0.0,0.5291218757629395,0.5291218757629395,False
123,2,0,10,0.0094860605895519,0.3097290694713592,0.0958905220031738,0.3097290694713592,0.0,0.0,0.2538791596889496,0.2538791596889496,False
123,2,1,10,0.0095931552350521,0.3097359836101532,0.0865321159362793,0.3097335696220398,2.4139881134033203e-06,7.793696054513536e-06,0.5005295872688293,0.5002546310424805,True
123,2,2,10,0.0096822949126362,0.3097332417964935,0.0771236270666122,0.3097245097160339,8.732080459594727e-06,2.819226121467464e-05,0.25,0.5,True
123,2,3,10,0.0097305811941623,0.3097369074821472,0.0676177218556404,0.3097229599952698,1.3947486877441406e-05,4.503010955594732e-05,0.5,0.2482939809560775,True
123,2,4,10,0.009847211651504,0.3097115457057953,0.0580891333520412,0.3097115457057953,0.0,0.0,0.5,0.5,False
123,2,5,10,0.0098711736500263,0.3097147643566131,0.0484741292893886,0.3097147643566131,0.0,0.0,0.25,0.25,False
123,2,6,10,0.0098969051614403,0.3097205758094787,0.0388499274849891,0.3097132444381714,7.331371307373047e-06,2.3670921081726453e-05,0.4972990155220032,0.4632214903831482,True
123,2,7,10,0.0099052870646119,0.309715986251831,0.0291996225714683,0.309715986251831,0.0,0.0,0.2528708577156067,0.2528708577156067,False
123,2,8,10,0.0099752778187394,0.3096984922885895,0.019612705335021,0.3096984922885895,0.0,0.0,0.507581889629364,0.507581889629364,False
123,2,9,10,0.0099817691370844,0.3096967935562134,0.0099817691370844,0.3096967935562134,0.0,0.0,0.4674547016620636,0.4674547016620636,False
123,3,0,10,0.0099770845845341,0.2070586383342743,0.0644415989518165,0.2060770690441131,0.0009815692901611,0.0047405377435955,0.5,0.5,True
123,3,1,10,0.0094866883009672,0.2069498300552368,0.0557978339493274,0.205918475985527,0.0010313540697097,0.0049835946684976,0.5,0.4999999701976776,True
123,3,2,10,0.0091786831617355,0.206614464521408,0.0467238426208496,0.2060041725635528,0.0006102919578552,0.0029537716987475,0.4999999701976776,0.5,True
123,3,3,10,0.0086435759440064,0.2065825164318084,0.0382434129714965,0.2061312347650528,0.0004512816667556,0.0021845104539843,0.5,0.5,True
123,3,4,10,0.0084510361775755,0.2063801139593124,0.0308603998273611,0.2062020897865295,0.0001780241727828,0.0008626033262971,0.4999999701976776,0.5,True
123,3,5,10,0.0082839978858828,0.2064662277698516,0.0254184231162071,0.2060479074716568,0.0004183202981948,0.0020260955155396,0.5,0.4999999701976776,True
123,3,6,10,0.0078672831878066,0.2064974009990692,0.0179175678640604,0.2064974009990692,0.0,0.0,0.5,0.5,False
123,3,7,10,0.0086436867713928,0.2061519771814346,0.015150336548686,0.2061519771814346,0.0,0.0,0.5,0.5,False
123,3,8,10,0.0087280673906207,0.2061723619699478,0.0114977089688181,0.2061723619699478,0.0,0.0,0.4802651107311249,0.4802651107311249,False
123,3,9,10,0.0069175567477941,0.20656718313694,0.0069175567477941,0.20656718313694,0.0,0.0,0.5,0.5,False
123,4,0,10,0.0093079721555113,0.3158641755580902,0.094691053032875,0.3158641755580902,0.0,0.0,0.2587150037288666,0.2587150037288666,False
123,4,1,10,0.0094553548842668,0.3158509135246277,0.0855341255664825,0.3158509135246277,0.0,0.0,0.5,0.5,False
123,4,2,10,0.0095219546929001,0.3158483803272247,0.0762440934777259,0.3158483803272247,0.0,0.0,0.251443862915039,0.251443862915039,False
123,4,3,10,0.0095707196742296,0.3158614337444305,0.066825583577156,0.3158614337444305,0.0,0.0,0.2488162070512771,0.2488162070512771,False
123,4,4,10,0.0097146406769752,0.3158295154571533,0.0574875771999359,0.3158295154571533,0.0,0.0,0.4951116740703583,0.4951116740703583,False
123,4,5,10,0.009708265773952,0.3158454895019531,0.0479566603899002,0.3158438205718994,1.6689300537109375e-06,5.28400787468145e-06,0.4999999701976776,0.2464845925569534,True
123,4,6,10,0.0097482865676283,0.3158431351184845,0.038439892232418,0.3158431351184845,0.0,0.0,0.2499999701976776,0.2499999701976776,False
123,4,7,10,0.0097926743328571,0.3158332407474518,0.028930801898241,0.3158332407474518,0.0,0.0,0.5,0.5,False
123,4,8,10,0.0097888968884944,0.3158396780490875,0.0193581953644752,0.3158396780490875,0.0,0.0,0.2676992416381836,0.2676992416381836,False
123,4,9,10,0.0098194684833288,0.3158344328403473,0.0098194684833288,0.3158344328403473,0.0,0.0,0.2895729541778564,0.2895729541778564,False
123,5,0,10,0.0070780920796096,0.478115439414978,0.0680060014128685,0.478115439414978,0.0,0.0,1.3108783960342407,1.3108783960342407,False
123,5,1,10,0.0070980954915285,0.4781402945518493,0.0613933019340038,0.4781402945518493,0.0,0.0,1.2315809726715088,1.2315809726715088,False
123,5,2,10,0.0071311225183308,0.4781592190265655,0.0547474473714828,0.4781592190265655,0.0,0.0,1.1004992723464966,1.1004992723464966,False
123,5,3,10,0.0071856826543807,0.4781614542007446,0.0480951815843582,0.4781614542007446,0.0,0.0,1.1125047206878662,1.1125047206878662,False
123,5,4,10,0.0072591798380017,0.4781557917594909,0.0414205230772495,0.4781557917594909,0.0,0.0,1.0563188791275024,1.0563188791275024,False
123,5,5,10,0.0072054541669785,0.4782115221023559,0.0345820561051368,0.4782115221023559,0.0,0.0,0.9460227489471436,0.9460227489471436,False
123,5,6,10,0.007244627457112,0.4782180488109588,0.027814345434308,0.4782180488109588,0.0,0.0,0.923906683921814,0.923906683921814,False
123,5,7,10,0.007228534668684,0.4782502353191376,0.0209633074700832,0.4782502353191376,0.0,0.0,0.9854757189750672,0.9854757189750672,False
123,5,8,10,0.007310664281249,0.4782326221466064,0.0141895348206162,0.4782326221466064,0.0,0.0,1.0121030807495115,1.0121030807495115,False
123,5,9,10,0.0073132705874741,0.4782527387142181,0.0073132705874741,0.4782527387142181,0.0,0.0,1.0131789445877075,1.0131789445877075,False
123,6,0,10,0.0085083059966564,0.3564371764659881,0.0882715061306953,0.356431096792221,6.079673767089844e-06,1.705678915810281e-05,0.3651086390018463,0.3535958230495453,True
123,6,1,10,0.0086436355486512,0.3564189076423645,0.079814501106739,0.3564189076423645,0.0,0.0,0.3321063816547394,0.3321063816547394,False
123,6,2,10,0.0087405405938625,0.356413722038269,0.0712370425462722,0.356413722038269,0.0,0.0,0.5235176086425781,0.5235176086425781,False
123,6,3,10,0.0088186478242278,0.3564178347587585,0.0625440031290054,0.3564178347587585,0.0,0.0,0.5180560946464539,0.5180560946464539,False
123,6,4,10,0.0088817439973354,0.3564193844795227,0.0537841990590095,0.3564177453517914,1.6391277313232422e-06,4.598873694024391e-06,0.270260214805603,0.2749805748462677,True
123,6,5,10,0.0089469635859131,0.3564167022705078,0.0449585765600204,0.3564167022705078,0.0,0.0,0.4999999701976776,0.4999999701976776,False
123,6,6,10,0.0090043824166059,0.3564114868640899,0.0360845103859901,0.3564114868640899,0.0,0.0,0.4911338984966278,0.4911338984966278,False
123,6,7,10,0.0090308440849184,0.3564227819442749,0.0271123796701431,0.3564227819442749,0.0,0.0,0.2404991686344146,0.2404991686344146,False
123,6,8,10,0.0090812882408499,0.3564180731773376,0.0181404836475849,0.3564180731773376,0.0,0.0,0.2913702130317688,0.2913702130317688,False
123,6,9,10,0.0091199167072772,0.3564170598983764,0.0091199167072772,0.3564170598983764,0.0,0.0,0.5267313718795776,0.5267313718795776,False
123,7,0,10,0.0114642726257443,0.2147518247365951,0.0862196683883667,0.2144185900688171,0.000333234667778,0.0015517198430641,0.2499999850988388,0.5,True
123,7,1,10,0.0112778218463063,0.2145078629255294,0.0756573975086212,0.2143521159887313,0.000155746936798,0.0007260663300354,0.4977344572544098,0.4842959344387054,True
123,7,2,10,0.0108256805688142,0.2145466655492782,0.0652257427573204,0.2143625766038894,0.0001840889453887,0.0008580368514117,0.25,0.5,True
123,7,3,10,0.0106345051899552,0.2145021706819534,0.0555002950131893,0.2143363058567047,0.0001658648252487,0.0007732547634431,0.5,0.4999999701976776,True
123,7,4,10,0.0102582992985844,0.2144877165555954,0.0461334846913814,0.2143560498952865,0.0001316666603088,0.0006138657375034,0.2499999850988388,0.4999999701976776,True
123,7,5,10,0.0100127253681421,0.214497223496437,0.0376705899834632,0.2143116891384124,0.0001855343580245,0.000864973238349,0.5,0.4999999701976776,True
123,7,6,10,0.0098461844027042,0.2144065201282501,0.0295006148517131,0.2143400460481643,6.64740800857544e-05,0.000310037586758,0.5,0.2499999850988388,True
123,7,7,10,0.0097009809687733,0.2142889350652694,0.0223559457808733,0.2142889350652694,0.0,0.0,0.4649930596351623,0.4649930596351623,False
123,7,8,10,0.0096166841685771,0.2142966240644455,0.0156179098412394,0.2142948359251022,1.7881393432617188e-06,8.34422544483935e-06,0.4999999701976776,0.5,True
123,7,9,10,0.0096261305734515,0.2142882049083709,0.0096261305734515,0.2142882049083709,0.0,0.0,0.4999999701976776,0.4999999701976776,False
123,8,0,10,0.0722020715475082,0.2079797238111496,-0.0521268099546432,0.1821911036968231,0.0257886201143264,0.1239958378718838,0.4946443736553192,0.5,True
123,8,1,10,0.0501761250197887,0.2041218429803848,-0.0730054825544357,0.1827488988637924,0.0213729441165924,0.1047067957281095,0.5,0.5,True
123,8,2,10,0.0286840554326772,0.203632652759552,-0.0853152349591255,0.1826853603124618,0.0209472924470901,0.1028680428370422,0.4999999701976776,0.5,True
123,8,3,10,0.0103471465408802,0.1976630687713623,-0.0938517600297927,0.1830358654260635,0.0146272033452987,0.0740006893357408,0.5,0.5,True
123,8,4,10,-0.0042383521795272,0.1946478486061096,-0.0905919969081878,0.1824450641870498,0.0122027844190597,0.0626915966780263,0.25,0.4999999701976776,True
123,8,5,10,-0.0131440153345465,0.1899611204862594,-0.0901310071349144,0.1836411505937576,0.0063199698925018,0.033269807402294,0.4999999701976776,0.5,True
123,8,6,10,-0.0169784165918827,0.1874130815267563,-0.0715809911489486,0.1827893406152725,0.0046237409114837,0.0246713883247453,0.5000000596046448,0.5,True
123,8,7,10,-0.0152669176459312,0.185434803366661,-0.0541362725198268,0.1833272278308868,0.0021075755357742,0.0113655877834697,0.25,0.4999999701976776,True
123,8,8,10,-0.0070407623425126,0.182862788438797,-0.025452721863985,0.182862788438797,0.0,0.0,0.5,0.5,False
123,8,9,10,0.0056153750047087,0.1828462481498718,0.0056153750047087,0.1828462481498718,0.0,0.0,0.5,0.5,False
123,9,0,10,0.0084928208962082,0.3595528602600097,0.0878646746277809,0.3595510721206665,1.7881393432617188e-06,4.973230756580911e-06,0.3762447834014892,0.5673243999481201,True
123,9,1,10,0.0085708303377032,0.3595621883869171,0.0793859139084816,0.3595621883869171,0.0,0.0,0.5052829384803772,0.5052829384803772,False
123,9,2,10,0.0087200934067368,0.3595427572727203,0.070893794298172,0.3595422804355621,4.76837158203125e-07,1.3262321338917545e-06,0.3134433925151825,0.5280303359031677,True
123,9,3,10,0.0087857935577631,0.3595500290393829,0.0622360929846763,0.3595500290393829,0.0,0.0,0.5174551606178284,0.5174551606178284,False
123,9,4,10,0.0088075380772352,0.3595638275146484,0.0534830279648304,0.3595638275146484,0.0,0.0,0.2765109837055206,0.2765109837055206,False
123,9,5,10,0.0088798515498638,0.3595574498176574,0.0447169616818428,0.3595574498176574,0.0,0.0,0.2734317183494568,0.2734317183494568,False
123,9,6,10,0.0089412871748209,0.3595570921897888,0.0358738526701927,0.3595570921897888,0.0,0.0,0.5,0.5,False
123,9,7,10,0.0090127661824226,0.3595459461212158,0.0270086489617824,0.3595459461212158,0.0,0.0,0.512358546257019,0.512358546257019,False
123,9,8,10,0.0091196792200207,0.3595195114612579,0.0181398894637823,0.3595195114612579,0.0,0.0,0.5075425505638123,0.5075425505638123,False
123,9,9,10,0.0090582529082894,0.3595555126667022,0.0090582529082894,0.3595555126667022,0.0,0.0,0.3206817209720611,0.3206817209720611,False
123,10,0,10,0.0112668368965387,0.2615958154201507,0.1054442077875137,0.2615731358528137,2.2679567337036133e-05,8.669698060961079e-05,0.2476833313703537,0.4334437549114227,True
123,10,1,10,0.0113091534003615,0.2615893483161926,0.0946228429675102,0.2615770995616913,1.2248754501342772e-05,4.6824362613332615e-05,0.2486057877540588,0.25,True
123,10,2,10,0.0112803922966122,0.2616028785705566,0.0839017108082771,0.2615572214126587,4.565715789794922e-05,0.0001745284996381,0.4999999701976776,0.4999999701976776,True
123,10,3,10,0.0112899402156472,0.2615971267223358,0.0730941519141197,0.2615709900856018,2.613663673400879e-05,9.991178825809778e-05,0.5,0.4999999701976776,True
123,10,4,10,0.0113057354465126,0.2615670263767242,0.0624489933252334,0.2615607380867004,6.288290023803711e-06,2.404083615167512e-05,0.5,0.25,True
123,10,5,10,0.0113596003502607,0.261521965265274,0.0520078167319297,0.261521965265274,0.0,0.0,0.4999999701976776,0.4999999701976776,False
123,10,6,10,0.0112090799957513,0.2615351676940918,0.0414949916303157,0.2615324258804321,2.7418136596679688e-06,1.0483537200148046e-05,0.25,0.25,True
123,10,7,10,0.0112596498802304,0.2615035772323608,0.0312670916318893,0.2615035772323608,0.0,0.0,0.4999999701976776,0.4999999701976776,False
123,10,8,10,0.0111201964318752,0.2615092992782593,0.0210585352033376,0.2615092992782593,0.0,0.0,0.4945535957813263,0.4945535957813263,False
123,10,9,10,0.0109569048509001,0.2615302503108978,0.0109569048509001,0.2615302503108978,0.0,0.0,0.5059998035430908,0.5059998035430908,False
123,11,0,10,0.0071787009947001,0.460898607969284,0.0713374316692352,0.460898607969284,0.0,0.0,1.1597455739974976,1.1597455739974976,False
123,11,1,10,0.007237640209496,0.460901141166687,0.0644266977906227,0.460901141166687,0.0,0.0,1.0789519548416138,1.0789519548416138,False
123,11,2,10,0.0072724358178675,0.4609145820140838,0.0574410408735275,0.4609145820140838,0.0,0.0,1.02627432346344,1.02627432346344,False
123,11,3,10,0.0073140948079526,0.4609233736991882,0.0504180863499641,0.4609233736991882,0.0,0.0,0.9481187462806702,0.9481187462806702,False
123,11,4,10,0.0073335035704076,0.4609397351741791,0.0433344170451164,0.4609397351741791,0.0,0.0,0.934066653251648,0.934066653251648,False
123,11,5,10,0.0073608378879725,0.4609496891498565,0.0362239927053451,0.4609496891498565,0.0,0.0,0.8850127458572388,0.8850127458572388,False
123,11,6,10,0.0073788287118077,0.4609635472297668,0.0290675293654203,0.4609635472297668,0.0,0.0,0.841774582862854,0.841774582862854,False
123,11,7,10,0.0074150362052023,0.4609659016132355,0.0219021812081336,0.4609659016132355,0.0,0.0,0.8600627183914185,0.8600627183914185,False
123,11,8,10,0.0074582262896001,0.4609642028808594,0.0147143434733152,0.4609642028808594,0.0,0.0,0.8556076884269714,0.8556076884269714,False
123,11,9,10,0.0074492362327873,0.4609853029251098,0.0074492362327873,0.4609853029251098,0.0,0.0,0.8982941508293152,0.8982941508293152,False
123,12,0,10,0.0059902658686041,0.2074360847473144,0.0251704063266515,0.2037139683961868,0.0037221163511276,0.0179434371587839,0.2499999850988388,0.4999999403953552,True
123,12,1,10,0.00509949401021,0.206560343503952,0.0155929503962397,0.2044752687215805,0.0020850747823715,0.0100942646928335,0.25,0.5,True
123,12,2,10,0.0047869328409433,0.2053742706775665,0.0124904885888099,0.2041385918855667,0.0012356787919998,0.0060167166409068,0.5,0.5,True
123,12,3,10,0.0050145746208727,0.2048920392990112,0.0061273924075067,0.2046970129013061,0.000195026397705,0.0009518495612241,0.4999999701976776,0.5,True
123,12,4,10,0.0060331672430038,0.2041701227426529,0.0062036355957388,0.2041701227426529,0.0,0.0,0.4999999701976776,0.4999999701976776,False
123,12,5,10,0.0064861825667321,0.2043557614088058,0.003924123942852,0.2043557614088058,0.0,0.0,0.5,0.5,False
123,12,6,10,0.0072492272593081,0.2043173313140869,0.0038626557216048,0.2043173313140869,0.0,0.0,0.5,0.5,False
123,12,7,10,0.009099774993956,0.2039989978075027,0.0062723369337618,0.2039989978075027,0.0,0.0,0.5,0.5,False
123,12,8,10,0.008864676579833,0.2043133825063705,0.0066492659971117,0.2043133825063705,0.0,0.0,0.5,0.5,False
123,12,9,10,0.0117204589769244,0.2038788646459579,0.0117204589769244,0.2038788646459579,0.0,0.0,0.4999999701976776,0.4999999701976776,False
123,13,0,10,0.0095773693174123,0.2064418792724609,0.0600199177861213,0.2053092271089553,0.0011326521635055,0.005486542592507,0.25,0.5,True
123,13,1,10,0.0089402860030531,0.2062753438949585,0.051360297948122,0.205224335193634,0.0010510087013244,0.0050951736716515,0.4999999701976776,0.4999999403953552,True
123,13,2,10,0.0088012171909213,0.2061143815517425,0.0416413955390453,0.2055207937955856,0.0005935877561569,0.0028798948995604,0.4999999701976776,0.4999999701976776,True
123,13,3,10,0.0081888195127248,0.2061208486557006,0.0352504551410675,0.2053045332431793,0.0008163154125213,0.0039603728484783,0.4999999701976776,0.5,True
123,13,4,10,0.0079206256195902,0.2057138979434967,0.0266764219850301,0.2057138979434967,0.0,0.0,0.5,0.5,False
123,13,5,10,0.008020557463169,0.2056335359811782,0.023293973878026,0.2052377313375473,0.0003958046436309,0.0019248059016366,0.5,0.4999999701976776,True
123,13,6,10,0.0081577152013778,0.205356940627098,0.0179128292948007,0.205356940627098,0.0,0.0,0.5,0.5,False
123,13,7,10,0.0086497003212571,0.2052300572395324,0.0146407103165984,0.2052300572395324,0.0,0.0,0.5,0.5,False
123,13,8,10,0.007006227504462,0.2057982683181762,0.0088980356231331,0.2057982683181762,0.0,0.0,0.5,0.5,False
123,13,9,10,0.0101335542276501,0.2051195651292801,0.0101335542276501,0.2051195651292801,0.0,0.0,0.5,0.5,False
123,14,0,10,0.0240837503224611,0.1930425018072128,0.0105153862386941,0.1836834251880645,0.0093590766191482,0.0484819484389761,0.2499999850988388,0.5,True
123,14,1,10,0.0184374824166297,0.1947029381990432,0.0065026902593672,0.1825610399246215,0.0121418982744216,0.0623611455827601,0.5,0.4999999701976776,True
123,14,2,10,0.0103142280131578,0.190990000963211,-0.0036615692079067,0.1829494535923004,0.0080405473709106,0.0420993105940631,0.5,0.5,True
123,14,3,10,0.0049567981623113,0.189439982175827,-0.0087462374940514,0.1828380227088928,0.0066019594669342,0.0348498737758888,0.5,0.4999999701976776,True
123,14,4,10,0.0010584886185824,0.1876503974199295,-0.0137552712112665,0.1831797212362289,0.0044706761837005,0.023824496218337,0.5,0.5,True
123,14,5,10,-0.0009399311384186,0.1857983916997909,-0.0116589199751615,0.1827142089605331,0.0030841827392578,0.0165996202176021,0.2499999850988388,0.5,True
123,14,6,10,-0.0009371869382448,0.1852537244558334,-0.0101624242961406,0.1828632950782776,0.0023904293775558,0.0129035428819448,0.5,0.5,True
123,14,7,10,0.0030097784474492,0.183396428823471,-0.0043311743065714,0.1827230006456375,0.0006734281778335,0.0036719808676414,0.5,0.4999999701976776,True
123,14,8,10,0.0079494630917906,0.1826381385326385,0.0038582412526011,0.1826381385326385,0.0,0.0,0.4999999701976776,0.4999999701976776,False
123,14,9,10,0.01596624776721,0.1822952330112457,0.01596624776721,0.1822952330112457,0.0,0.0,0.5,0.5,False
123,15,0,10,0.0441599190235137,0.1967687457799911,-0.007442831993103,0.1801612675189972,0.0166074782609939,0.0844009966885845,0.4997217357158661,0.5,True
123,15,1,10,0.0310117565095424,0.1968661397695541,-0.0177557338029146,0.1797937154769897,0.0170724242925643,0.0867209785926055,0.4999999701976776,0.5,True
123,15,2,10,0.0179394073784351,0.1928642690181732,-0.0274168830364942,0.1798387169837951,0.013025552034378,0.0675374038990637,0.5,0.4999999403953552,True
123,15,3,10,0.0078508388251066,0.1891580671072006,-0.0335121378302574,0.1798462271690368,0.0093118399381637,0.0492278234841895,0.5,0.4999999701976776,True
123,15,4,10,2.6690047889132984e-05,0.1871470957994461,-0.0339610204100608,0.1795040220022201,0.0076430737972259,0.0408399273554133,0.5,0.5,True
123,15,5,10,-0.00520437117666,0.1847108453512191,-0.0386203825473785,0.1806241273880005,0.0040867179632186,0.0221249486214411,0.0999999940395355,0.5,True
123,15,6,10,-0.0058411764912307,0.1827359497547149,-0.0360448509454727,0.1811644285917282,0.0015715211629867,0.0085999561941489,0.4999999701976776,0.25,True
123,15,7,10,-0.0045390548184514,0.181340292096138,-0.0193821676075458,0.1798710525035858,0.0014692395925521,0.0081021133007399,0.5000000596046448,0.4999999701976776,True
123,15,8,10,0.0017950847977772,0.1801493465900421,-0.0076945177279412,0.1801493465900421,0.0,0.0,0.5,0.5,False
123,15,9,10,0.0078359367325901,0.1803503185510635,0.0078359367325901,0.1803503185510635,0.0,0.0,0.5,0.5,False
123,16,0,10,0.008666449226439,0.3469840586185455,0.0896421447396278,0.3469840586185455,0.0,0.0,0.5370275378227234,0.5370275378227234,False
123,16,1,10,0.0087855663150548,0.3469858467578888,0.0810331180691719,0.3469776809215545,8.165836334228516e-06,2.353362942761833e-05,0.5214501023292542,0.517598569393158,True
123,16,2,10,0.0088841123506426,0.3469729721546173,0.0723157227039337,0.3469729721546173,0.0,0.0,0.5112240314483643,0.5112240314483643,False
123,16,3,10,0.0089346803724765,0.3469902575016022,0.0634446218609809,0.3469902575016022,0.0,0.0,0.2633281946182251,0.2633281946182251,False
123,16,4,10,0.009060263633728,0.3469709157943725,0.0546005479991436,0.3469709157943725,0.0,0.0,0.4972996711730957,0.4972996711730957,False
123,16,5,10,0.0091103520244359,0.3469708859920501,0.0456337332725524,0.3469708859920501,0.0,0.0,0.4999999701976776,0.4999999701976776,False
123,16,6,10,0.0091679953038692,0.346971184015274,0.0366081930696964,0.346971184015274,0.0,0.0,0.5040174126625061,0.5040174126625061,False
123,16,7,10,0.0091864224523305,0.3469783365726471,0.0275146160274744,0.3469783365726471,0.0,0.0,0.4997316598892212,0.4997316598892212,False
123,16,8,10,0.0092963855713605,0.3469519913196563,0.0184771381318569,0.3469519913196563,0.0,0.0,0.4447659850120544,0.4447659850120544,False
123,16,9,10,0.0092510329559445,0.3469792008399963,0.0092510329559445,0.3469792008399963,0.0,0.0,0.4671997725963592,0.4671997725963592,False
123,17,0,10,0.0072284140624105,0.4579706490039825,0.071919284760952,0.4579706490039825,0.0,0.0,1.1372612714767456,1.1372612714767456,False
123,17,1,10,0.0072743268683552,0.4579758942127228,0.0649453327059745,0.4579758942127228,0.0,0.0,1.0751824378967283,1.0751824378967283,False
123,17,2,10,0.0072963410057127,0.4579957723617553,0.0578868798911571,0.4579957723617553,0.0,0.0,1.0108007192611694,1.0108007192611694,False
123,17,3,10,0.0073337405920028,0.4580051004886627,0.0508027374744415,0.4580051004886627,0.0,0.0,0.9615398645401,0.9615398645401,False
123,17,4,10,0.007383796852082,0.4580056369304657,0.0436928942799568,0.4580056369304657,0.0,0.0,0.907766044139862,0.907766044139862,False
123,17,5,10,0.0074116024188697,0.4580145478248596,0.0365229323506355,0.4580145478248596,0.0,0.0,0.8611018657684326,0.8611018657684326,False
123,17,6,10,0.0074285278096795,0.4580277502536773,0.0293052829802036,0.4580277502536773,0.0,0.0,0.818639874458313,0.818639874458313,False
123,17,7,10,0.0074423695914447,0.4580397307872772,0.022055197507143,0.4580397307872772,0.0,0.0,0.8345251679420471,0.8345251679420471,False
123,17,8,10,0.007453023456037,0.4580524563789367,0.014771744608879,0.4580524563789367,0.0,0.0,0.7624254822731018,0.7624254822731018,False
123,17,9,10,0.0074938433244824,0.458049327135086,0.0074938433244824,0.458049327135086,0.0,0.0,0.8868508338928223,0.8868508338928223,False
123,18,0,10,0.0081611946225166,0.3940611183643341,0.0830747559666633,0.3940611183643341,0.0,0.0,0.7218379974365234,0.7218379974365234,False
123,18,1,10,0.0081462943926453,0.3941052556037903,0.0749759972095489,0.3941039741039276,1.2814998626708984e-06,3.2516690514760387e-06,0.678552508354187,0.4895765483379364,True
123,18,2,10,0.0082745794206857,0.3940819501876831,0.0669586807489395,0.3940819501876831,0.0,0.0,0.6075488924980164,0.6075488924980164,False
123,18,3,10,0.0082942070439457,0.3940998017787933,0.0587644949555397,0.3940998017787933,0.0,0.0,0.433207631111145,0.433207631111145,False
123,18,4,10,0.0083692781627178,0.3940930664539337,0.0505619049072265,0.3940930664539337,0.0,0.0,0.5804118514060974,0.5804118514060974,False
123,18,5,10,0.008430746383965,0.3940935134887695,0.0422775000333786,0.3940935134887695,0.0,0.0,0.3577155470848083,0.3577155470848083,False
123,18,6,10,0.0084873652085661,0.3940927386283874,0.0339376516640186,0.3940927386283874,0.0,0.0,0.5230030417442322,0.5230030417442322,False
123,18,7,10,0.0085339387878775,0.3940912783145904,0.0255467370152473,0.3940912783145904,0.0,0.0,0.5421578884124756,0.5421578884124756,False
123,18,8,10,0.0085368854925036,0.3941085934638977,0.0170601978898048,0.3941085934638977,0.0,0.0,0.5445359349250793,0.2956291437149048,True
