Case,Seed,Method,TrajectoryRelativeL2,FinalFrameRelativeL2,LocalCalls
923,42,UniformMacro,0.0473194345831871,0.07418311387300491,76
925,42,UniformMacro,0.04568232223391533,0.18456783890724182,76
953,42,UniformMacro,0.04479067772626877,0.1470937430858612,76
846,42,UniformMacro,0.15452535450458527,0.16683299839496613,76
930,42,UniformMacro,0.06790624558925629,0.07370457798242569,76
863,42,UniformMacro,0.04715857282280922,0.07983560860157013,76
899,42,UniformMacro,0.06268879026174545,0.07817132771015167,76
821,42,UniformMacro,0.06707149744033813,0.07276981323957443,76
910,42,UniformMacro,0.12335585802793503,0.16530799865722656,76
921,42,UniformMacro,0.14581935107707977,0.16557824611663818,76
909,42,UniformMacro,0.13491958379745483,0.16539902985095978,76
843,42,UniformMacro,0.08413795381784439,0.13073328137397766,76
902,42,UniformMacro,0.06306298077106476,0.07911989837884903,76
957,42,UniformMacro,0.0465870276093483,0.08280827105045319,76
852,42,UniformMacro,0.0667659193277359,0.07302414625883102,76
856,42,UniformMacro,0.1533493548631668,0.1608307659626007,76
906,42,UniformMacro,0.0998915359377861,0.15783444046974182,76
869,42,UniformMacro,0.08373701572418213,0.1296282261610031,76
839,42,UniformMacro,0.058158062398433685,0.08236794173717499,76
908,42,UniformMacro,0.0962134599685669,0.1521497219800949,76
832,42,UniformMacro,0.0466991551220417,0.2273762971162796,76
907,42,UniformMacro,0.058694880455732346,0.07835308462381363,76
920,42,UniformMacro,0.5355444550514221,1.7918277978897095,76
837,42,UniformMacro,0.06956391036510468,0.06882238388061523,76
864,42,UniformMacro,0.1336956024169922,0.15950137376785278,76
875,42,UniformMacro,0.052994269877672195,0.08419504761695862,76
935,42,UniformMacro,0.19139885902404785,0.21817907691001892,76
967,42,UniformMacro,0.06565442681312561,0.07732342183589935,76
900,42,UniformMacro,0.14948226511478424,0.16207720339298248,76
891,42,UniformMacro,0.04806414246559143,0.08575093746185303,76
927,42,UniformMacro,0.049111440777778625,0.08926902711391449,76
956,42,UniformMacro,0.21623222529888153,0.1447627693414688,76
964,42,UniformMacro,0.07816839218139648,0.10992323607206345,76
806,42,UniformMacro,0.04589737951755524,0.19325964152812958,76
983,42,UniformMacro,0.12878312170505524,0.1668790727853775,76
888,42,UniformMacro,0.45033687353134155,0.14278922975063324,76
845,42,UniformMacro,0.10225512087345123,0.16031447052955627,76
929,42,UniformMacro,0.08339231461286545,0.12856072187423706,76
865,42,UniformMacro,0.056215979158878326,0.0825798287987709,76
939,42,UniformMacro,0.07620618492364883,0.10153436660766602,76
995,42,UniformMacro,0.04900196194648743,0.08991186320781708,76
932,42,UniformMacro,0.046640343964099884,0.08013942837715149,76
993,42,UniformMacro,0.05322500318288803,0.08181729167699814,76
918,42,UniformMacro,0.1262257844209671,0.16523411870002747,76
949,42,UniformMacro,0.04684823006391525,0.08271988481283188,76
951,42,UniformMacro,0.056915998458862305,0.08151749521493912,76
842,42,UniformMacro,0.1426416039466858,0.16145852208137512,76
