Case,SolverStep,LatentDistance,CorrectionDifference,NextErrorDifference
833,0,1.0,0.07849883288145065,0.007660031318664551
833,0,1.0,0.07849883288145065,-0.0023839622735977173
833,0,3.000000238418579,0.3231183886528015,0.03252561390399933
833,0,3.000000238418579,0.3231183588504791,0.04883444309234619
833,0,1.0,0.09948951750993729,0.0035499930381774902
833,0,1.0,0.09948951750993729,0.005144655704498291
833,0,3.0,0.23839540779590607,0.03254587948322296
833,0,3.0,0.23839540779590607,0.013867929577827454
833,0,1.0,0.09904612600803375,-0.0002132803201675415
833,0,1.0,0.09904612600803375,0.008703961968421936
833,0,3.0,0.2589632272720337,0.039914533495903015
833,0,3.0,0.2589631974697113,0.013805210590362549
833,0,0.9999999403953552,0.08155961334705353,0.00038577616214752197
833,0,0.9999999403953552,0.08155961334705353,0.00544525682926178
833,0,3.0,0.3207033574581146,0.025565356016159058
833,0,3.0,0.3207033574581146,0.05398145318031311
833,0,1.0,0.11659426987171173,0.006648927927017212
833,0,1.0,0.11659426987171173,0.005231231451034546
833,0,3.000000238418579,0.280916303396225,0.03851617872714996
833,0,3.000000238418579,0.280916303396225,0.024713784456253052
833,0,1.0,0.10824400931596756,0.0023890435695648193
833,0,1.0,0.10824400931596756,0.007832065224647522
833,0,3.0,0.2959744334220886,0.05142505466938019
833,0,3.0,0.2959744334220886,0.016718581318855286
833,0,1.0,0.08879716694355011,0.00044468045234680176
833,0,1.0,0.08879716694355011,0.006445258855819702
833,0,3.0,0.28913357853889465,0.03576187789440155
833,0,3.0,0.28913357853889465,0.03112250566482544
833,0,1.0,0.0755215436220169,0.005062893033027649
833,0,1.0,0.0755215436220169,-6.355345249176025e-05
833,0,3.0,0.34276914596557617,0.042660996317863464
833,0,3.0,0.34276917576789856,0.04803231358528137
833,0,0.9999998807907104,0.09980741888284683,-0.0007768571376800537
833,0,0.9999998807907104,0.09980741888284683,0.009360149502754211
833,0,3.0,0.2430204600095749,0.015660852193832397
833,0,3.0,0.2430204600095749,0.03255578875541687
833,0,1.0,0.09014967828989029,0.007841184735298157
833,0,1.0,0.09014967828989029,-0.0008050203323364258
833,0,3.0,0.29584652185440063,0.043835729360580444
833,0,3.0,0.29584652185440063,0.02545180916786194
833,0,1.0,0.08173924684524536,-0.00222073495388031
833,0,1.0,0.08173924684524536,0.007947176694869995
833,0,3.0,0.2902897298336029,0.025180071592330933
833,0,3.0,0.2902897298336029,0.04183496534824371
833,0,0.9999999403953552,0.09296447038650513,0.0035548508167266846
833,0,0.9999999403953552,0.09296447038650513,0.004053935408592224
833,0,3.0,0.3111131191253662,0.03886637091636658
833,0,3.0,0.3111131191253662,0.037499070167541504
833,0,1.0,0.08827780932188034,0.005770504474639893
833,0,1.0,0.08827780932188034,0.0010623931884765625
833,0,3.000000238418579,0.27004459500312805,0.01775580644607544
833,0,3.000000238418579,0.27004459500312805,0.04058277606964111
833,0,0.9999999403953552,0.10368099063634872,0.0011633634567260742
833,0,0.9999999403953552,0.10368099063634872,0.008190512657165527
833,0,3.000000238418579,0.2644367814064026,0.010753557085990906
833,0,3.000000238418579,0.2644367814064026,0.04446569085121155
833,0,1.0,0.09584403038024902,0.008195742964744568
833,0,1.0,0.09584403038024902,-0.0002323538064956665
833,0,3.0,0.3090358376502991,0.041630253195762634
822,0,1.0,0.11222720146179199,0.020532891154289246
822,0,1.0,0.11222720146179199,0.003378570079803467
822,0,3.0,0.23616202175617218,0.05908799171447754
822,0,3.0,0.23616202175617218,0.036524698138237
822,0,1.0,0.09362730383872986,0.011786967515945435
822,0,1.0,0.09362730383872986,0.00532887876033783
822,0,3.000000238418579,0.2922438383102417,0.06245703995227814
822,0,3.000000238418579,0.2922438383102417,0.075920969247818
822,0,1.0,0.09533058851957321,-0.00037086009979248047
822,0,1.0,0.09533058851957321,0.017629563808441162
822,0,2.999999761581421,0.3114994764328003,0.08249516785144806
822,0,2.999999761581421,0.3114994764328003,0.07143908739089966
822,0,1.0,0.09177491813898087,0.005879461765289307
822,0,1.0,0.09177491813898087,0.010613694787025452
822,0,3.0,0.29543498158454895,0.08274462819099426
822,0,3.0,0.29543495178222656,0.05764050781726837
822,0,1.0,0.09239122271537781,0.012939155101776123
822,0,1.0,0.09239122271537781,0.0036644786596298218
822,0,3.000000238418579,0.2801116406917572,0.06692977249622345
822,0,3.000000238418579,0.2801116406917572,0.06211087107658386
822,0,1.0,0.08735373616218567,-0.0005649030208587646
822,0,1.0,0.08735373616218567,0.01516491174697876
822,0,3.0,0.29622113704681396,0.059201523661613464
822,0,3.0,0.29622113704681396,0.08194440603256226
822,0,1.0,0.10781633853912354,0.017689436674118042
822,0,1.0,0.10781633853912354,0.004610627889633179
822,0,2.999999761581421,0.2724422514438629,0.05748577415943146
822,0,2.999999761581421,0.2724422514438629,0.06558027863502502
822,0,1.0,0.10821498185396194,0.017864719033241272
822,0,1.0,0.10821498185396194,0.004588022828102112
822,0,3.0,0.26240015029907227,0.07984974980354309
822,0,3.0,0.26240015029907227,0.032889097929000854
822,0,0.9999999403953552,0.09465961158275604,0.0015364587306976318
822,0,0.9999999403953552,0.09465961158275604,0.015685632824897766
822,0,3.0,0.2732766568660736,0.05034111440181732
822,0,3.0,0.2732766568660736,0.07282444834709167
822,0,1.0000001192092896,0.09765752404928207,0.010279327630996704
822,0,1.0000001192092896,0.09765752404928207,0.008364394307136536
822,0,3.0,0.33686891198158264,0.0987478494644165
822,0,3.0,0.33686891198158264,0.07576049864292145
822,0,0.9999999403953552,0.08041233569383621,0.00766010582447052
822,0,0.9999999403953552,0.08041233569383621,0.0051018595695495605
822,0,2.999999761581421,0.28808701038360596,0.061438485980033875
822,0,2.999999761581421,0.28808701038360596,0.07369092106819153
822,0,1.0,0.10090088844299316,0.018329814076423645
822,0,1.0,0.10090088844299316,0.0010444819927215576
822,0,3.000000238418579,0.2996133863925934,0.07731176912784576
822,0,3.000000238418579,0.2996133863925934,0.06703159213066101
822,0,0.9999999403953552,0.09963548183441162,0.008191093802452087
822,0,0.9999999403953552,0.09963548183441162,0.011182546615600586
822,0,3.0,0.3094084858894348,0.060548096895217896
822,0,3.0,0.3094084858894348,0.09077414870262146
822,0,1.0,0.10071687400341034,0.013960152864456177
822,0,1.0,0.10071685910224915,0.005725637078285217
822,0,3.0,0.20698624849319458,0.0344073623418808
822,0,3.0,0.20698624849319458,0.04178471863269806
822,0,1.0,0.08854871988296509,0.01156972348690033
822,0,1.0,0.08854871988296509,0.003745943307876587
822,0,3.0,0.2689642012119293,0.06280387938022614
822,0,3.0,0.2689642012119293,0.05765053629875183
822,0,1.0,0.08752927929162979,0.00017127394676208496
822,0,1.0,0.08752927929162979,0.01455572247505188
822,0,3.0,0.25562766194343567,0.058697059750556946
963,0,0.9999999403953552,0.1025448590517044,0.006416887044906616
963,0,0.9999999403953552,0.1025448590517044,0.0012091845273971558
963,0,2.999999523162842,0.3084251880645752,0.04099225997924805
963,0,2.999999523162842,0.3084251880645752,0.021667957305908203
963,0,1.0,0.09815943241119385,0.009120568633079529
963,0,1.0,0.09815943241119385,-0.0023101717233657837
963,0,3.0,0.33742159605026245,0.04751075804233551
963,0,3.0,0.33742159605026245,0.026162922382354736
963,0,1.0,0.08721538633108139,0.003164157271385193
963,0,1.0,0.0872153788805008,0.0024062544107437134
963,0,3.000000238418579,0.3228977918624878,0.03339588642120361
963,0,3.000000238418579,0.3228977918624878,0.03527197241783142
963,0,1.0,0.10024040192365646,0.004902258515357971
963,0,1.0,0.10024040192365646,0.0024237781763076782
963,0,3.0,0.2722286581993103,0.022230759263038635
963,0,3.0,0.2722286581993103,0.0280064195394516
963,0,1.0,0.10310077667236328,0.010906636714935303
963,0,1.0,0.10310077667236328,-0.003514021635055542
963,0,3.0,0.27179282903671265,0.02391192317008972
963,0,3.0,0.27179282903671265,0.026219218969345093
963,0,1.0000001192092896,0.09963424503803253,0.01023748517036438
963,0,1.0000001192092896,0.09963424503803253,-0.003308996558189392
963,0,2.999999761581421,0.2617607116699219,0.024246945977211
963,0,2.999999761581421,0.2617607116699219,0.022514209151268005
963,0,1.0,0.09071408212184906,0.0025701522827148438
963,0,1.0,0.09071408212184906,0.003451034426689148
963,0,3.0,0.27831026911735535,0.029335200786590576
963,0,3.0,0.27831026911735535,0.022983476519584656
963,0,1.0,0.09228547662496567,0.006070256233215332
963,0,1.0,0.09228546917438507,9.79006290435791e-05
963,0,3.0,0.31673386693000793,0.025900602340698242
963,0,3.0,0.31673386693000793,0.04013070464134216
963,0,1.0,0.11269576102495193,-0.000436633825302124
963,0,1.0,0.11269576102495193,0.009507089853286743
963,0,3.0,0.29099583625793457,0.02778296172618866
963,0,3.0,0.29099583625793457,0.02906167507171631
963,0,1.0,0.10191167145967484,0.006827235221862793
963,0,1.0,0.10191167145967484,0.000687137246131897
963,0,3.0,0.3647131025791168,0.04138052463531494
963,0,3.0,0.3647131025791168,0.04395018517971039
963,0,1.0,0.09593120217323303,0.006007850170135498
963,0,1.0,0.09593120217323303,0.0006690323352813721
963,0,3.000000238418579,0.28255707025527954,0.04249951243400574
963,0,3.000000238418579,0.28255707025527954,0.009743556380271912
963,0,1.0,0.07736299932003021,0.003754034638404846
963,0,1.0,0.07736299932003021,0.0006215870380401611
963,0,3.0,0.2588937282562256,0.017820730805397034
963,0,3.0,0.2588937282562256,0.02784326672554016
963,0,1.0,0.11196169257164001,0.003071904182434082
963,0,1.0,0.11196169257164001,0.006036862730979919
963,0,3.000000238418579,0.30848148465156555,0.031285226345062256
963,0,3.000000238418579,0.30848148465156555,0.03194166719913483
963,0,0.9999999403953552,0.085893914103508,0.004175692796707153
963,0,0.9999999403953552,0.085893914103508,0.0012143254280090332
963,0,3.0,0.23618246614933014,0.03307095170021057
963,0,3.0,0.23618246614933014,0.004208609461784363
963,0,0.9999999403953552,0.10217320173978806,-0.00045877695083618164
963,0,0.9999999403953552,0.10217320173978806,0.007953822612762451
963,0,3.000000238418579,0.26856350898742676,0.011828526854515076
963,0,3.000000238418579,0.26856350898742676,0.03630015254020691
963,0,1.0,0.10807040333747864,0.0060187578201293945
963,0,1.0,0.10807040333747864,0.002469360828399658
963,0,3.0,0.25144216418266296,0.025234252214431763
809,0,1.0,0.0954279899597168,0.002265557646751404
809,0,1.0,0.0954279825091362,0.00392836332321167
809,0,3.0,0.30161330103874207,0.03823137283325195
809,0,3.0,0.30161330103874207,0.01784774661064148
809,0,1.0,0.0895463153719902,0.0003874748945236206
809,0,1.0,0.0895463153719902,0.005039110779762268
809,0,3.0,0.2713722586631775,0.011825591325759888
809,0,3.0,0.2713722586631775,0.03408510982990265
809,0,0.9999999403953552,0.09536761045455933,0.005193844437599182
809,0,0.9999999403953552,0.09536761045455933,0.0009651333093643188
809,0,2.999999761581421,0.2997201085090637,0.01066039502620697
809,0,2.999999761581421,0.2997201085090637,0.0437302440404892
809,0,1.0,0.09177282452583313,-0.0016663074493408203
809,0,1.0,0.09177282452583313,0.0072605907917022705
809,0,3.000000238418579,0.23149101436138153,0.021111637353897095
809,0,3.000000238418579,0.23149101436138153,0.01347389817237854
809,0,0.9999999403953552,0.08266627043485641,0.001695483922958374
809,0,0.9999999403953552,0.08266627043485641,0.0029664039611816406
809,0,3.000000238418579,0.3184926211833954,0.015064507722854614
809,0,3.000000238418579,0.3184926211833954,0.04611176252365112
809,0,1.0,0.10857372730970383,0.005992382764816284
809,0,1.0,0.10857372730970383,0.001977011561393738
809,0,3.0,0.2623384892940521,0.024565085768699646
809,0,3.0,0.2623384892940521,0.01923424005508423
809,0,0.9999999403953552,0.09633607417345047,0.001552969217300415
809,0,0.9999999403953552,0.09633607417345047,0.004744797945022583
809,0,2.999999761581421,0.3057352602481842,0.03568851947784424
809,0,2.999999761581421,0.3057352602481842,0.022169440984725952
809,0,1.0,0.10258402675390244,0.0015195459127426147
809,0,1.0,0.10258402675390244,0.005601644515991211
809,0,2.999999761581421,0.2916108965873718,0.028068959712982178
809,0,2.999999761581421,0.2916108965873718,0.02523365616798401
809,0,1.0,0.09226369112730026,0.007239475846290588
809,0,1.0,0.09226368367671967,-0.0015808641910552979
809,0,2.999999761581421,0.24437104165554047,0.025418460369110107
809,0,2.999999761581421,0.24437104165554047,0.012721776962280273
809,0,1.0,0.1014484316110611,0.0003801882266998291
809,0,1.0,0.1014484316110611,0.006547152996063232
809,0,3.0,0.2606881558895111,0.020317301154136658
809,0,3.0,0.2606881558895111,0.023003503680229187
809,0,0.9999999403953552,0.10229165107011795,0.007345303893089294
809,0,0.9999999403953552,0.10229165107011795,-0.00034037232398986816
809,0,3.0,0.266685426235199,0.0139646977186203
809,0,3.0,0.266685426235199,0.03079289197921753
809,0,1.0,0.11795869469642639,0.003271743655204773
809,0,1.0,0.11795869469642639,0.006130188703536987
809,0,3.0,0.27604085206985474,0.02830086648464203
809,0,3.0,0.27604085206985474,0.019773155450820923
809,0,0.9999999403953552,0.09642606973648071,0.005620002746582031
809,0,0.9999999403953552,0.09642606973648071,0.00066356360912323
809,0,3.0,0.25762349367141724,0.01858825981616974
809,0,3.0,0.25762349367141724,0.02375684678554535
809,0,1.0,0.10519029945135117,0.007338017225265503
809,0,1.0,0.10519029945135117,8.176267147064209e-05
809,0,2.999999761581421,0.3044537603855133,0.024000495672225952
809,0,2.999999761581421,0.3044537603855133,0.0335523784160614
809,0,1.0,0.11354581266641617,0.0050585269927978516
809,0,1.0,0.11354581266641617,0.0036739110946655273
809,0,3.0,0.2473621964454651,0.02642020583152771
809,0,3.0,0.2473621964454651,0.012556880712509155
809,0,1.0,0.09079065918922424,0.0020744353532791138
809,0,1.0,0.09079065918922424,0.0035387128591537476
809,0,3.0,0.32535386085510254,0.026306256651878357
819,0,0.9999999403953552,0.11193037778139114,0.007072672247886658
819,0,0.9999999403953552,0.11193037778139114,0.005438625812530518
819,0,3.0,0.3783348500728607,0.051860690116882324
819,0,3.0,0.3783348798751831,0.068499356508255
819,0,0.9999999403953552,0.08311042189598083,0.0016643702983856201
819,0,0.9999999403953552,0.08311042189598083,0.005279704928398132
819,0,3.0,0.3027401566505432,0.04602622985839844
819,0,3.0,0.3027401566505432,0.035695239901542664
819,0,1.0,0.09349264949560165,0.0029149502515792847
819,0,1.0,0.09349264949560165,0.0058583468198776245
819,0,3.0,0.3430377244949341,0.051963791251182556
819,0,3.0,0.34303775429725647,0.05001135170459747
819,0,1.0,0.0738382413983345,0.005230352282524109
819,0,1.0,0.0738382413983345,0.00023949146270751953
819,0,2.999999761581421,0.24250230193138123,0.03279232978820801
819,0,2.999999761581421,0.24250230193138123,0.021824628114700317
819,0,1.0,0.105949267745018,-9.953975677490234e-06
819,0,1.0,0.105949267745018,0.011043205857276917
819,0,3.0,0.24136711657047272,0.023775175213813782
819,0,3.0,0.24136711657047272,0.030481010675430298
819,0,1.0,0.08911187201738358,0.0023295432329177856
819,0,1.0,0.08911187201738358,0.0056463927030563354
819,0,3.0,0.30488207936286926,0.030932366847991943
819,0,3.0,0.30488207936286926,0.05139867961406708
819,0,1.0,0.07829426974058151,0.0011307299137115479
819,0,1.0,0.07829426974058151,0.005033895373344421
819,0,3.0,0.29000264406204224,0.0466577410697937
819,0,3.0,0.29000264406204224,0.02872002124786377
819,0,1.0,0.09342701733112335,0.004853352904319763
819,0,1.0,0.09342701733112335,0.003921017050743103
819,0,3.000000238418579,0.351650595664978,0.04912884533405304
819,0,3.000000238418579,0.351650595664978,0.05724641680717468
819,0,1.0,0.089446060359478,0.0027545690536499023
819,0,1.0,0.0894460529088974,0.005288407206535339
819,0,3.0,0.28296607732772827,0.05157099664211273
819,0,3.0,0.28296607732772827,0.01955147087574005
819,0,1.0,0.0870802029967308,0.008312016725540161
819,0,1.0,0.0870802029967308,-0.0008146911859512329
819,0,3.000000238418579,0.28633731603622437,0.04263344407081604
819,0,3.000000238418579,0.28633731603622437,0.03130112588405609
819,0,1.0,0.10603069514036179,0.009652093052864075
819,0,1.0,0.10603070259094238,0.0014914721250534058
819,0,3.000000238418579,0.28130701184272766,0.03679564595222473
819,0,3.000000238418579,0.28130704164505005,0.034988969564437866
819,0,1.0,0.1066657304763794,0.010082140564918518
819,0,1.0,0.1066657304763794,0.0011726617813110352
819,0,3.0,0.34349068999290466,0.056411147117614746
819,0,3.0,0.34349068999290466,0.04565413296222687
819,0,1.0,0.09068810939788818,-0.0001269131898880005
819,0,1.0,0.09068810939788818,0.008282899856567383
819,0,3.0,0.2709592580795288,0.03098243474960327
819,0,3.0,0.2709592580795288,0.0360742062330246
819,0,1.0,0.10798522084951401,0.010142847895622253
819,0,1.0,0.10798522084951401,0.001394808292388916
819,0,2.999999761581421,0.30514204502105713,0.03602030873298645
819,0,2.999999761581421,0.30514204502105713,0.04684498906135559
819,0,0.9999999403953552,0.11329822242259979,0.004194289445877075
819,0,0.9999999403953552,0.11329822242259979,0.008590370416641235
819,0,3.0,0.24752624332904816,0.021680131554603577
819,0,3.0,0.24752625823020935,0.034959569573402405
819,0,1.0,0.10005660355091095,0.0047110021114349365
819,0,1.0,0.10005659610033035,0.005331948399543762
819,0,3.000000238418579,0.23993265628814697,0.02562980353832245
877,0,0.9999999403953552,0.13165642321109772,0.002727717161178589
877,0,0.9999999403953552,0.13165642321109772,0.01471450924873352
877,0,3.0,0.3324272334575653,0.040009453892707825
877,0,3.0,0.3324272334575653,0.05856560170650482
877,0,1.0,0.08704064786434174,0.006103426218032837
877,0,1.0,0.08704064786434174,0.0017223507165908813
877,0,3.0,0.3423672616481781,0.06622956693172455
877,0,3.0,0.3423672616481781,0.03688812255859375
877,0,1.0,0.08342083543539047,-0.0019560903310775757
877,0,1.0,0.08342083543539047,0.008978039026260376
877,0,2.999999761581421,0.36072373390197754,0.05496452748775482
877,0,2.999999761581421,0.36072373390197754,0.05905577540397644
877,0,1.0,0.10495226830244064,0.007209092378616333
877,0,1.0,0.10495226830244064,0.0041318535804748535
877,0,2.999999761581421,0.27573367953300476,0.025101974606513977
877,0,2.999999761581421,0.27573367953300476,0.0454116016626358
877,0,0.9999998807907104,0.09279968589544296,0.0086507648229599
877,0,0.9999998807907104,0.09279968589544296,0.00014269351959228516
877,0,2.999999761581421,0.3347841799259186,0.05934248864650726
877,0,2.999999761581421,0.3347841799259186,0.040442973375320435
877,0,0.9999999403953552,0.11395425349473953,0.018208563327789307
877,0,0.9999999403953552,0.11395425349473953,-0.00583474338054657
877,0,2.999999761581421,0.2654775381088257,0.03610841929912567
877,0,2.999999761581421,0.2654775381088257,0.030231401324272156
877,0,1.0,0.09379594027996063,0.013952270150184631
877,0,1.0,0.09379594027996063,-0.005488798022270203
877,0,2.999999761581421,0.36769455671310425,0.04367688298225403
877,0,2.999999761581421,0.36769455671310425,0.07308702170848846
877,0,1.0,0.09227519482374191,-0.0021001994609832764
877,0,1.0,0.09227519482374191,0.010641604661941528
877,0,3.000000238418579,0.2703006863594055,0.037251442670822144
877,0,3.000000238418579,0.2703006863594055,0.031284794211387634
877,0,1.0,0.10172206908464432,0.0005293041467666626
877,0,1.0,0.10172206908464432,0.010000139474868774
877,0,3.0,0.2857798635959625,0.01523849368095398
877,0,3.0,0.2857798635959625,0.05802789330482483
877,0,1.0,0.10798826813697815,0.015088111162185669
877,0,1.0,0.10798826813697815,-0.003670424222946167
877,0,3.0,0.22155572474002838,0.03296710550785065
877,0,3.0,0.22155572474002838,0.0141410231590271
877,0,1.0,0.0965190976858139,0.00743904709815979
877,0,1.0,0.0965190976858139,0.0021471232175827026
877,0,3.0,0.3052996098995209,0.04996991157531738
877,0,3.0,0.3052996098995209,0.03499968349933624
877,0,1.0,0.11583902686834335,0.004096135497093201
877,0,1.0,0.11583902686834335,0.009630575776100159
877,0,3.0,0.28542613983154297,0.04358409345149994
877,0,3.0,0.28542613983154297,0.031868040561676025
877,0,1.0,0.11031192541122437,0.0021187663078308105
877,0,1.0,0.11031192541122437,0.01029050350189209
877,0,3.0,0.3399761915206909,0.035573095083236694
877,0,3.0,0.3399761915206909,0.06618401408195496
877,0,1.0,0.11785025894641876,0.0030378997325897217
877,0,1.0,0.11785025894641876,0.011102527379989624
877,0,3.000000238418579,0.2897823750972748,0.030207976698875427
877,0,3.000000238418579,0.28978240489959717,0.04711717367172241
877,0,0.9999999403953552,0.0998540148139,0.010438814759254456
877,0,0.9999999403953552,0.09985402226448059,-0.00033618509769439697
877,0,3.0,0.31174811720848083,0.03513267636299133
877,0,3.0,0.31174811720848083,0.05292339622974396
877,0,0.9999999403953552,0.08904589712619781,0.009784206748008728
877,0,0.9999999403953552,0.08904589712619781,-0.0017929673194885254
877,0,3.000000238418579,0.30222976207733154,0.034651100635528564
817,0,1.0,0.10859181731939316,0.003269195556640625
817,0,1.0,0.10859181731939316,0.011959031224250793
817,0,3.0,0.311259001493454,0.03528405725955963
817,0,3.0,0.311259001493454,0.07192657887935638
817,0,1.0,0.10656651109457016,0.019027158617973328
817,0,1.0,0.10656651109457016,-0.005198568105697632
817,0,3.0,0.25371190905570984,0.02597774565219879
817,0,3.0,0.25371190905570984,0.0492844432592392
817,0,1.0,0.09081084281206131,0.007691130042076111
817,0,1.0,0.0908108502626419,0.003093019127845764
817,0,3.0,0.29633328318595886,0.07460738718509674
817,0,3.0,0.29633328318595886,0.021791517734527588
817,0,1.0,0.09880419075489044,0.005834400653839111
817,0,1.0,0.09880419075489044,0.006929337978363037
817,0,3.0,0.32925844192504883,0.06984998285770416
817,0,3.0,0.32925844192504883,0.04958033561706543
817,0,0.9999999403953552,0.08705919235944748,0.003670528531074524
817,0,0.9999999403953552,0.08705919235944748,0.006276711821556091
817,0,2.999999761581421,0.26431646943092346,0.025018438696861267
817,0,2.999999761581421,0.26431649923324585,0.055496349930763245
817,0,0.9999999403953552,0.09639334678649902,0.005797386169433594
817,0,0.9999999403953552,0.09639334678649902,0.006364911794662476
817,0,2.999999761581421,0.2759891152381897,0.036749690771102905
817,0,2.999999761581421,0.2759891152381897,0.051252156496047974
817,0,1.0,0.1040176972746849,0.0039009898900985718
817,0,1.0,0.1040176972746849,0.010150477290153503
817,0,3.0,0.35173195600509644,0.0631004273891449
817,0,3.0,0.35173195600509644,0.0709557980298996
817,0,1.0,0.09350685775279999,0.008064404129981995
817,0,1.0,0.09350685775279999,0.003357619047164917
817,0,3.0,0.3080064058303833,0.0549294650554657
817,0,3.0,0.3080064058303833,0.052007004618644714
817,0,1.0,0.10482212901115417,0.011295929551124573
817,0,1.0,0.10482212901115417,0.002918049693107605
817,0,3.0,0.24727533757686615,0.031906262040138245
817,0,3.0,0.24727533757686615,0.04057237505912781
817,0,1.0,0.10528877377510071,0.0153006911277771
817,0,1.0,0.10528877377510071,-0.0013018250465393066
817,0,3.0,0.3352315127849579,0.0703975260257721
817,0,3.0,0.3352315127849579,0.0528927743434906
817,0,1.0,0.11276659369468689,0.0017581284046173096
817,0,1.0,0.11276659369468689,0.014498427510261536
817,0,3.0,0.31513839960098267,0.05697469413280487
817,0,3.0,0.31513839960098267,0.05427172780036926
817,0,0.9999999403953552,0.11069998145103455,-0.0019582360982894897
817,0,0.9999999403953552,0.11069998145103455,0.01728712022304535
817,0,3.000000238418579,0.2983231544494629,0.03349901735782623
817,0,3.000000238418579,0.2983231544494629,0.06629891693592072
817,0,1.0,0.10141876339912415,0.006715923547744751
817,0,1.0,0.10141876339912415,0.0067190974950790405
817,0,3.0,0.27335548400878906,0.03643020987510681
817,0,3.0,0.27335548400878906,0.050118133425712585
817,0,0.9999999403953552,0.1021999940276146,0.004729703068733215
817,0,0.9999999403953552,0.1021999940276146,0.008879855275154114
817,0,2.999999761581421,0.2543615400791168,0.04213377833366394
817,0,2.999999761581421,0.2543615400791168,0.034136414527893066
817,0,1.0,0.09868230670690536,0.012837916612625122
817,0,1.0,0.09868230670690536,-0.00039424002170562744
817,0,2.999999761581421,0.35469281673431396,0.06911846995353699
817,0,2.999999761581421,0.35469281673431396,0.06690824031829834
817,0,0.9999999403953552,0.09990032762289047,0.012616276741027832
817,0,0.9999999403953552,0.09990032762289047,0.00017073750495910645
817,0,2.999999761581421,0.248809814453125,0.04804575443267822
987,0,1.0,0.09762208163738251,0.008400976657867432
987,0,1.0,0.09762206673622131,0.0023382604122161865
987,0,3.0,0.2536950409412384,0.029401585459709167
987,0,3.0,0.2536950409412384,0.037057697772979736
987,0,1.0,0.08922524750232697,0.002551332116127014
987,0,1.0,0.08922524750232697,0.006473138928413391
987,0,2.999999761581421,0.3261503577232361,0.06898699700832367
987,0,2.999999761581421,0.3261503577232361,0.033234357833862305
987,0,1.0000001192092896,0.09281763434410095,0.00046879053115844727
987,0,1.0000001192092896,0.09281763434410095,0.009183734655380249
987,0,3.000000238418579,0.2779722809791565,0.029597967863082886
987,0,3.000000238418579,0.2779722809791565,0.048337966203689575
987,0,1.0,0.09340541064739227,0.0012334436178207397
987,0,1.0,0.09340541064739227,0.008578762412071228
987,0,3.0,0.23132579028606415,0.029571130871772766
987,0,3.0,0.23132579028606415,0.02665477991104126
987,0,1.0,0.08035022765398026,0.00549684464931488
987,0,1.0,0.08035022765398026,0.001841515302658081
987,0,3.0,0.36668500304222107,0.06216369569301605
987,0,3.0,0.36668500304222107,0.06476707756519318
987,0,0.9999999403953552,0.09736885130405426,0.005507230758666992
987,0,0.9999999403953552,0.09736885130405426,0.00523926317691803
987,0,3.000000238418579,0.27423882484436035,0.04103931784629822
987,0,3.000000238418579,0.27423882484436035,0.03546726703643799
987,0,1.0,0.10882148891687393,0.006726264953613281
987,0,1.0,0.10882148891687393,0.006636694073677063
987,0,3.0,0.329079270362854,0.06054858863353729
987,0,3.0,0.329079270362854,0.044617339968681335
987,0,1.0,0.09297920763492584,0.0030720680952072144
987,0,1.0,0.09297920763492584,0.006720557808876038
987,0,2.999999761581421,0.30771854519844055,0.05463603138923645
987,0,2.999999761581421,0.30771854519844055,0.0388975590467453
987,0,1.0,0.09116792678833008,0.009172260761260986
987,0,1.0,0.09116792678833008,0.00013117492198944092
987,0,3.000000238418579,0.3334032893180847,0.06384339928627014
987,0,3.000000238418579,0.3334032893180847,0.043526917695999146
987,0,1.0,0.09217029064893723,0.00030690431594848633
987,0,1.0,0.09217029064893723,0.009206309914588928
987,0,3.0,0.3032301664352417,0.05287866294384003
987,0,3.0,0.3032301664352417,0.038311928510665894
987,0,1.0,0.09652172774076462,0.009013384580612183
987,0,1.0,0.09652172774076462,0.0014534294605255127
987,0,3.000000238418579,0.2441636025905609,0.03984929621219635
987,0,3.000000238418579,0.2441636025905609,0.021751075983047485
987,0,0.9999999403953552,0.10268474370241165,0.010410964488983154
987,0,0.9999999403953552,0.10268474370241165,0.0013789832592010498
987,0,3.0,0.30556297302246094,0.037663280963897705
987,0,3.0,0.30556297302246094,0.054664939641952515
987,0,1.0,0.11515461653470993,0.005545869469642639
987,0,1.0,0.11515460908412933,0.009353473782539368
987,0,3.000000238418579,0.3155607283115387,0.04856070876121521
987,0,3.000000238418579,0.3155607283115387,0.04951941967010498
987,0,1.0,0.11012005060911179,0.008593395352363586
987,0,1.0,0.11012005060911179,0.005062088370323181
987,0,3.0,0.26579052209854126,0.035171762108802795
987,0,3.0,0.26579052209854126,0.03719694912433624
987,0,0.9999999403953552,0.11069263517856598,0.006162926554679871
987,0,0.9999999403953552,0.11069263517856598,0.007649078965187073
987,0,3.0,0.3410005271434784,0.04693393409252167
987,0,3.0,0.3410005271434784,0.06482481956481934
987,0,1.0,0.08459847420454025,0.003210410475730896
987,0,1.0,0.08459847420454025,0.0049336254596710205
987,0,3.000000238418579,0.3249937891960144,0.06170375645160675
954,0,0.9999999403953552,0.10565522313117981,0.005572095513343811
954,0,0.9999999403953552,0.10565522313117981,0.02201288938522339
954,0,3.0,0.31029751896858215,0.07889124751091003
954,0,3.0,0.31029751896858215,0.10824362933635712
